,name,phone,latitude,longitude,addtional_info,type,address,url
3,Giorginos Pizza,+17738383633,41.777901,-87.76513671875,Yelp Rating: 3.0 Reviews: 16,restaurants,5723 W 63rd St,https://www.yelp.com/biz/giorginos-pizza-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Karolinka Club,+17737350818,41.78151,-87.7622,Yelp Rating: 4.5 Reviews: 32,restaurants,6102 S Central Ave,https://www.yelp.com/biz/karolinka-club-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Tony's Kitchen,+17732840640,41.777286,-87.761329,Yelp Rating: 3.5 Reviews: 8,restaurants,6325 S Central Ave,https://www.yelp.com/biz/tonys-kitchen-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Mom & Dad's Deli,+17737673354,41.7767608,-87.761577,Yelp Rating: 4.5 Reviews: 37,restaurants,6345 S Central Ave,https://www.yelp.com/biz/mom-and-dads-deli-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Parisi's Drive-In,+17735865611,41.77801,-87.77712,Yelp Rating: 3.5 Reviews: 47,restaurants,6216 W 63rd St,https://www.yelp.com/biz/parisis-drive-in-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Vince's Pizza,+17735868550,41.77751,-87.77707,Yelp Rating: 3.5 Reviews: 90,restaurants,6217 W 63rd St,https://www.yelp.com/biz/vinces-pizza-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Magoo's Bar,+17087012949,41.7729378,-87.7662506,Yelp Rating: 4.0 Reviews: 38,restaurants,6550 Menard Ave,https://www.yelp.com/biz/magoos-bar-bedford-park?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,New Warsaw,+17735860410,41.7778609,-87.7780954,Yelp Rating: 3.0 Reviews: 38,restaurants,6250 W 63rd St,https://www.yelp.com/biz/new-warsaw-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
11,Cafe 63,+18722675101,41.7776079190253,-87.7816449859169,Yelp Rating: 4.0 Reviews: 29,restaurants,6411 W 63rd St,https://www.yelp.com/biz/cafe-63-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,7-Eleven,+17735854634,41.7775486778074,-87.7710742503405,Yelp Rating: 4.0 Reviews: 6,food,5953 W 63rd St,https://www.yelp.com/biz/7-eleven-chicago-139?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,La Mas Chiquita,+17734248752,41.7782399,-87.76486,Yelp Rating: 5.0 Reviews: 1,food,5716 W 63rd St,https://www.yelp.com/biz/la-mas-chiquita-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Walgreens,+17737880180,41.778103,-87.77224,Yelp Rating: 2.5 Reviews: 9,food,6016 W 63Rd St,https://www.yelp.com/biz/walgreens-chicago-160?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,EL CHURRITO,+17734246954,41.7778629037548,-87.7646293093333,Yelp Rating: 3.0 Reviews: 3,food,5711 W 63rd St,https://www.yelp.com/biz/el-churrito-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,La Petite Pastry,+17737357383,41.7781299830553,-87.7625992228226,Yelp Rating: 4.0 Reviews: 14,food,5610 W 63rd St,https://www.yelp.com/biz/la-petite-pastry-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Sun View Produce,+17737880761,41.7780685424805,-87.7744216918945,Yelp Rating: 4.5 Reviews: 2,food,6110 W 63rd,https://www.yelp.com/biz/sun-view-produce-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Friendly Food Store,+17735817255,41.777355,-87.761337,Yelp Rating: 4.0 Reviews: 1,food,6323 S Central Ave,https://www.yelp.com/biz/friendly-food-store-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Miska's Liquor,+17735863484,41.7777889,-87.7816692,Yelp Rating: 2.5 Reviews: 8,food,6410 W 63rd St,https://www.yelp.com/biz/miskas-liquor-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Fair Share Fine Foods,+17732291121,41.7776859551668,-87.7826533466578,Yelp Rating: 2.5 Reviews: 24,food,6422 W 63rd St,https://www.yelp.com/biz/fair-share-fine-foods-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Advanced Urgent Care,+17735854032,41.7778112,-87.7694048,Yelp Rating: 3.5 Reviews: 15,health,5907 W 63rd St,https://www.yelp.com/biz/advanced-urgent-care-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Clearing Vision,+17734982985,41.7782399,-87.76495,Yelp Rating: 5.0 Reviews: 7,health,5718 W 63rd St,https://www.yelp.com/biz/clearing-vision-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,ATI Physical Therapy,+17735265239,41.7782974243164,-87.7624816894531,Yelp Rating: 5.0 Reviews: 8,health,5616 W 63rd St,https://www.yelp.com/biz/ati-physical-therapy-chicago-10?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,"Maida Leonard, DDS",+17735868525,41.7777749,-87.7832764,Yelp Rating: 5.0 Reviews: 1,health,6450 W 63rd St,https://www.yelp.com/biz/maida-leonard-dds-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Concentra Medical Centers,+17084961515,41.7735474614243,-87.7837207289827,Yelp Rating: 2.5 Reviews: 3,health,6500 W 65th St,https://www.yelp.com/biz/concentra-medical-centers-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Michael Butkiewicz DDS And Associate,+17732842259,41.79215,-87.7783,Yelp Rating: 3.5 Reviews: 3,health,6233 W 55th St,https://www.yelp.com/biz/michael-butkiewicz-dds-and-associate-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,"Charles T. Shaw, MD",+17735811500,41.7938009,-87.7738853,Yelp Rating: 5.0 Reviews: 4,health,6187 S Archer Ave,https://www.yelp.com/biz/charles-t-shaw-md-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,"Thomas R Mizen, MD",+13129423500,41.793827,-87.773825,Yelp Rating: 5.0 Reviews: 1,health,1725 W Harrison St,https://www.yelp.com/biz/thomas-r-mizen-md-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Athletico Physical Therapy - Garfield Ridge,+17732846735,41.79324,-87.77662,Yelp Rating: 4.0 Reviews: 6,health,6255 S. Archer Ave.,https://www.yelp.com/biz/athletico-physical-therapy-garfield-ridge-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Access Doctors Medical Center,+17732842200,41.792648,-87.77863,Yelp Rating: 2.5 Reviews: 2,health,6240 W 55th St,https://www.yelp.com/biz/access-doctors-medical-center-chicago-4?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Premier Limousine Inc.,+17734562475,41.77715,-87.7766,Yelp Rating: 1.0 Reviews: 1,transport,6202 W 63rd Pl,https://www.yelp.com/biz/premier-limousine-inc-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Falcon Express Limousine,+17739777702,41.77932,-87.78462,Yelp Rating: 5.0 Reviews: 1,transport,,https://www.yelp.com/biz/falcon-express-limousine-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Lakeshore Express,+17732514414,41.7781668,-87.7556508,Yelp Rating: 3.0 Reviews: 1,transport,6150 S Laramie Ave,https://www.yelp.com/biz/lakeshore-express-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Town and Country Limousine Service,+17732290670,41.7773628234863,-87.7856979370117,Yelp Rating: 1.0 Reviews: 1,transport,6551 W 63rd St,https://www.yelp.com/biz/town-and-country-limousine-service-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Midway Parking Spot,+17735854200,41.77804,-87.74932,Yelp Rating: 5.0 Reviews: 3,transport,5055 W 63rd St,https://www.yelp.com/biz/midway-parking-spot-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,A-1 Limo,+13129432244,41.7965431213379,-87.7552642822266,Yelp Rating: 1.0 Reviews: 5,transport,5725 S Archer Ave,https://www.yelp.com/biz/a-1-limo-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Volaris,+17735819181,41.7870385,-87.7416325,Yelp Rating: 1.5 Reviews: 25,transport,5700 S Cicero Ave,https://www.yelp.com/biz/volaris-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Porter Airlines,+18886198622,41.7870385,-87.7416325,Yelp Rating: 3.5 Reviews: 3,transport,5700 S Cicero Ave,https://www.yelp.com/biz/porter-airlines-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Culver's,+13128081100,41.8333130501064,-87.6168342269837,Yelp Rating: 2.5 Reviews: 50,restaurants,3355 S Martin Luther King Dr,https://www.yelp.com/biz/culvers-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Taco Bell,+13127965602,41.832938,-87.616422,Yelp Rating: 2.0 Reviews: 13,restaurants,3365 S Martin Luther King Dr,https://www.yelp.com/biz/taco-bell-chicago-41?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Popeyes Louisiana Kitchen,+13124881212,41.83134,-87.61895,Yelp Rating: 1.5 Reviews: 28,restaurants,300 E 35th St,https://www.yelp.com/biz/popeyes-louisiana-kitchen-chicago-37?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Shark's Fish & Chicken,+13122258700,41.8312149,-87.6195955,Yelp Rating: 4.0 Reviews: 14,restaurants,250 E 35th St,https://www.yelp.com/biz/sharks-fish-and-chicken-chicago-24?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,KFC,+13123743997,41.8312,-87.6193,Yelp Rating: 1.5 Reviews: 18,restaurants,300 East 35th Street,https://www.yelp.com/biz/kfc-chicago-13?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,White Castle,+17732680922,41.8319106,-87.6168074,Yelp Rating: 2.5 Reviews: 31,restaurants,3457 S King Dr,https://www.yelp.com/biz/white-castle-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,China Chef,+13125280227,41.8311989,-87.6200013,Yelp Rating: 2.0 Reviews: 2,restaurants,258 E 35th St,https://www.yelp.com/biz/china-chef-chicago-5?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Southtown Sub,+13123261890,41.8311963,-87.6202198,Yelp Rating: 4.0 Reviews: 34,restaurants,240 E 35th St,https://www.yelp.com/biz/southtown-sub-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Domino's Pizza,+13129293325,41.830882,-87.618219,Yelp Rating: 1.5 Reviews: 35,restaurants,321 E 35th St,https://www.yelp.com/biz/dominos-pizza-chicago-30?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
9,Hong Kong Delight IV,+13128422929,41.8309651,-87.6178496,Yelp Rating: 2.5 Reviews: 17,restaurants,327 E 35th St,https://www.yelp.com/biz/hong-kong-delight-iv-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,Jamaican Jerk King,+13127540480,41.8311949,-87.621535,Yelp Rating: 4.0 Reviews: 63,restaurants,206 East 35th St,https://www.yelp.com/biz/jamaican-jerk-king-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
11,Yassa African Restaurant,+17734885599,41.830723756206,-87.6167381675416,Yelp Rating: 4.0 Reviews: 250,restaurants,3511 S King Dr,https://www.yelp.com/biz/yassa-african-restaurant-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Walgreens,+13123264058,41.832556,-87.616206,Yelp Rating: 2.0 Reviews: 22,food,3405 S King Dr,https://www.yelp.com/biz/walgreens-chicago-23?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Jewel-Osco,+13128420667,41.8330932110734,-87.6148619740694,Yelp Rating: 2.0 Reviews: 32,food,443 E 34th St,https://www.yelp.com/biz/jewel-osco-chicago-10?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Baskin-Robbins,+13129491111,41.8315708637238,-87.6169263571501,Yelp Rating: 1.0 Reviews: 2,food,3481 S King Dr,https://www.yelp.com/biz/baskin-robbins-chicago-37?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,McDonald's,+13128423986,41.830834411206,-87.621166179897,Yelp Rating: 1.5 Reviews: 36,food,207 E 35th St,https://www.yelp.com/biz/mcdonalds-chicago-10?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,CheSa's Gluten Tootin Free Food Truck,+13125765955,41.8403395,-87.6137011,Yelp Rating: 4.0 Reviews: 5,food,,https://www.yelp.com/biz/chesas-gluten-tootin-free-food-truck-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Illinois Eye Institute,+13122256200,41.835266,-87.622283,Yelp Rating: 3.0 Reviews: 50,health,3241 S Michigan Ave,https://www.yelp.com/biz/illinois-eye-institute-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Symphony of Bronzeville,+13128425000,41.83262,-87.62219,Yelp Rating: 2.0 Reviews: 2,health,3400 S Indiana Ave,https://www.yelp.com/biz/symphony-of-bronzeville-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Athletico Physical Therapy - Bronzeville,+13122259070,41.8318299088274,-87.6148542015053,Yelp Rating: 5.0 Reviews: 3,health,3467 South Dr Martin Luther King Jr Dr,https://www.yelp.com/biz/athletico-physical-therapy-bronzeville-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Mercy Hospital & Medical Center,+13128080400,41.8409016,-87.6236843,Yelp Rating: 1.0 Reviews: 1,health,2930 S Michigan Ave,https://www.yelp.com/biz/mercy-hospital-and-medical-center-chicago-11?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,NovaCare Rehabilitation,+13128423919,41.841163,-87.623978,Yelp Rating: 3.5 Reviews: 3,health,2930 S Michigan Ave,https://www.yelp.com/biz/novacare-rehabilitation-chicago-27?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Help At Home,+13123286500,41.8313217163086,-87.6273040771484,Yelp Rating: 1.0 Reviews: 2,health,10 W 35th St,https://www.yelp.com/biz/help-at-home-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Apogee Health Partners,+13127377300,41.842324,-87.6253349,Yelp Rating: 1.0 Reviews: 1,health,2850 S Wabash Ave,https://www.yelp.com/biz/apogee-health-partners-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Midland Orthopedic Associates,+13128424600,41.842324,-87.6253349,Yelp Rating: 3.5 Reviews: 12,health,2850 S Wabash Ave,https://www.yelp.com/biz/midland-orthopedic-associates-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
8,Pioneer Gardens Senior Housing,+17734204100,41.82546,-87.61761,Yelp Rating: 3.0 Reviews: 1,health,3800 S King Dr,https://www.yelp.com/biz/pioneer-gardens-senior-housing-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
10,D3 Boot Camp,+13122765138,41.8453781,-87.6229168,Yelp Rating: 4.5 Reviews: 14,health,125 E 26th St,https://www.yelp.com/biz/d3-boot-camp-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
11,"Howard S Kotler, MD, FACS",+13126060672,41.8462858,-87.6172251,Yelp Rating: 4.0 Reviews: 9,health,2555 S Martin Luther King Dr,https://www.yelp.com/biz/howard-s-kotler-md-facs-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Eminent Limo,+18552866691,41.8533414,-87.6223549,Yelp Rating: 5.0 Reviews: 2,transport,2138 S Indiana Ave,https://www.yelp.com/biz/eminent-limo-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,Livery of Love,+18727774959,41.819522857666,-87.6101913452148,Yelp Rating: 2.0 Reviews: 5,transport,,https://www.yelp.com/biz/livery-of-love-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
7,Metropolitan Limousine,+13128088000,41.85665,-87.62608,Yelp Rating: 4.0 Reviews: 10,transport,1836 S Wabash Ave,https://www.yelp.com/biz/metropolitan-limousine-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
0,Yummy,+17736573171,41.947545,-87.806587,Yelp Rating: 3.0 Reviews: 65,restaurants,3709 N Harlem Ave,https://www.yelp.com/biz/yummy-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
1,Forno Rosso Pizzeria Napoletana,+17737163000,41.94767,-87.80672,Yelp Rating: 4.5 Reviews: 525,restaurants,3719 N Harlem Ave,https://www.yelp.com/biz/forno-rosso-pizzeria-napoletana-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
2,Cafe Cappucino,+17737363521,41.9475952,-87.8069088,Yelp Rating: 2.0 Reviews: 9,restaurants,3721 N Harlem Ave,https://www.yelp.com/biz/cafe-cappucino-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3,Franksville,+17732375848,41.9449952,-87.8071802,Yelp Rating: 3.5 Reviews: 89,restaurants,3550 N Harlem Ave,https://www.yelp.com/biz/franksville-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
4,Hands On Thai & Sushi,+17737771000,41.945235,-87.803986,Yelp Rating: 4.0 Reviews: 322,restaurants,7117 W Addison St,https://www.yelp.com/biz/hands-on-thai-and-sushi-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
5,McDonald's,+17736228811,41.94444,-87.807265,Yelp Rating: 1.5 Reviews: 19,restaurants,3540 N Harlem Ave,https://www.yelp.com/biz/mcdonalds-chicago-121?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
6,Café San Francesco,+17732831117,41.9494438171387,-87.8068008422852,Yelp Rating: 3.5 Reviews: 4,restaurants,3815 N Harlem Ave,https://www.yelp.com/biz/caf%C3%A9-san-francesco-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
