,additional_info,address,latitude,longitude,name,phone_number,type,url
543,,10928 S HALSTED AVE,41.695159999999994,-87.642697,Magic Johnson- Roseland HS,7734681480,School,
544,SQRP Rating: Level 1+,6448 S TRIPP AVE,41.775304999999996,-87.728884,Richard Henry Lee Elementary School,7735352255,School,
545,SQRP Rating: Level 1,5516 S MAPLEWOOD AVE,41.793271999999995,-87.6878,Rachel Carson Elementary School,7735359222,School,
546,SQRP Rating: Level 2,4640 S LAMON AVE,41.808175,-87.745726,Phoebe Apperson Hearst Elementary School,7735352376,School,
547,SQRP Rating: Level 2,6940 S MERRILL AVE,41.768602,-87.572806,Isabelle C O'Keeffe Elementary School,7735350600,School,
548,SQRP Rating: Level 1,3419 S BELL AVE,41.831555,-87.68131,Edward Everett Elementary School,7735354550,School,
549,,2001 N ORCHARD ST,41.918268,-87.64600899999999,Lincoln Park High School,7735348130,School,
550,SQRP Rating: Level 1,4217 W 18TH ST,41.856864,-87.731672,Roswell B Mason Elementary School,7735341530,School,
551,SQRP Rating: Level 1+,4747 S MARSHFIELD AVE,41.807142999999996,-87.666037,Cesar E Chavez Multicultural Academic Center ES,7735354600,School,
552,SQRP Rating: Level 1,7350 S EVANS AVE,41.760673,-87.606791,Henry O Tanner Elementary School,7735353870,School,
553,SQRP Rating: Level 1+,8445 S KOLIN AVE,41.738844,-87.729955,Durkin Park Elementary School,7735352322,School,
554,SQRP Rating: Level 2+,3121 W BYRON ST,41.952042,-87.70644300000001,Grover Cleveland Elementary School,7735345130,School,
555,SQRP Rating: Level 1+,5534 S SAINT LOUIS AVE,41.792346,-87.710987,Socorro Sandoval Elementary School,7735350457,School,
556,,5015 S BLACKSTONE AVE,41.803771999999995,-87.59042099999999,Kenwood Academy High School,7735351350,School,
557,,7740 S INGLESIDE AVE,41.753748,-87.601727,Emil G Hirsch Metropolitan High School,7735353100,School,
558,,5410 S STATE ST,41.796122,-87.625849,ACE Technical Charter School,7735488705,School,
559,SQRP Rating: Level 1+,851 W WAVELAND AVE,41.949003000000005,-87.651573,Inter-American Elementary Magnet School,7735345490,School,
560,SQRP Rating: Level 2+,1010 E 72ND ST,41.764196000000005,-87.600177,Paul Revere Elementary School,7735350618,School,
561,SQRP Rating: Level 2,512 S LAVERGNE AVE,41.873587,-87.749276,George Leland Elementary School,7735346340,School,
562,,7500 N HARLEM AVE,42.017171000000005,-87.806682,Ombudsman Chicago- Northwest,7086697828,School,
563,,1233 W 109TH PL,41.694671,-87.65353499999999,Foundations College Preparatory Charter School,7732985800,School,
564,SQRP Rating: Level 1+,5650 N MOZART ST,41.984640999999996,-87.700529,Minnie Mars Jamieson Elementary School,7735342395,School,
565,,1145 W WILSON AVE,41.965295000000005,-87.659239,YCCS-Truman Middle College HS,7739074840,School,
566,SQRP Rating: Level 2,2300 W 64TH ST,41.777511,-87.681061,Claremont Academy Elementary School,7735358110,School,
567,SQRP Rating: Level 1,6634 W RAVEN ST,41.993790000000004,-87.79310799999999,William J Onahan Elementary School,7735341180,School,
568,,1309 W 95TH ST,41.721221,-87.65576800000001,CICS - Longwood,7732385330,School,
569,SQRP Rating: Level 1+,2301 W 21ST PL,41.8529,-87.683291,Josiah Pickard Elementary School,7735357280,School,
570,SQRP Rating: Level 1,4248 W 47TH ST,41.8082,-87.73045,Acero Charter Schools - PFC Omar E. Torres,7735793475,School,
571,SQRP Rating: Level 2,1119 E 46TH ST,41.811173,-87.597503,Ariel Elementary Community Academy,7735351996,School,
572,,5401 S WESTERN AVE,41.795201,-87.683963,Horizon Science Academy Southwest Chicago Charter,7734983355,School,
573,SQRP Rating: Level 1+,533 W 27TH ST,41.8444,-87.64134,Mark Sheridan Math & Science Academy,7735349120,School,
574,SQRP Rating: Level 1,1746 S MILLER ST,41.858065,-87.652302,Joseph Jungman Elementary School,7735347375,School,
575,SQRP Rating: Level 1+,1420 W GRACE ST,41.950781,-87.664968,James G Blaine Elementary School,7735345750,School,
576,SQRP Rating: Level 1,3200 S CALUMET AVE,41.836527000000004,-87.618338,John J Pershing Elementary Humanities Magnet,7735349272,School,
577,SQRP Rating: Level 2,2450 W RICE ST,41.896713,-87.688937,Frederic Chopin Elementary School,7735344080,School,
578,SQRP Rating: Level 1+,1900 W 23RD ST,41.850481,-87.673392,John Greenleaf Whittier Elementary School,7735354590,School,
579,SQRP Rating: Level 2,901 E 133RD PL,41.653702,-87.59951600000001,George Washington Carver Primary School,7735355674,School,
580,SQRP Rating: Level 2+,5248 S SAWYER AVE,41.797498,-87.70500600000001,Sidney Sawyer Elementary School,7735350440,School,
581,,4338 W WABANSIA AVE,41.911674,-87.735238,North-Grand High School,7735348520,School,
582,SQRP Rating: Level 1,2850 W 24TH BLVD,41.847941,-87.697316,Maria Saucedo Elementary Scholastic Academy,7735341770,School,
583,,2345 S CHRISTIANA AVE,41.84856,-87.708706,David G Farragut Career Academy High School,7735341300,School,
584,,6350 S STEWART AVE,41.778369,-87.63511700000001,Noble - John and Eunice Johnson College Prep,3123481888,School,
585,,4651 W MADISON ST,41.880447,-87.74253900000001,YCCS- Academy of Scholastic Achievement HS,7739211315,School,
586,SQRP Rating: Level 1+,5815 S HOMAN AVE,41.787523,-87.708179,Enrico Tonti Elementary School,7735359280,School,
587,SQRP Rating: Level 1,1212 S PLYMOUTH CT,41.866875,-87.628615,South Loop Elementary School,7735348690,School,
588,SQRP Rating: Level 2,7646 S GREEN ST,41.754670000000004,-87.64546899999999,Richard J Oglesby Elementary School,7735353060,School,
589,SQRP Rating: Level 2,2040 W 62ND ST,41.781225,-87.675547,Charles W Earle Elementary School,7735359130,School,
590,,543 N WALLER AVE,41.890369,-87.767668,Frederick A Douglass Academy High School,7735346176,School,
591,SQRP Rating: Level 2,1340 W 71ST ST,41.765076,-87.65820500000001,Daniel S Wentworth Elementary School,7735353394,School,
592,,5835 N LINCOLN AVE,41.987589,-87.702496,Stephen T Mather High School,7735342350,School,
593,SQRP Rating: Level 1,1040 N KEELER AVE,41.90014,-87.731261,Brian Piccolo Elementary Specialty School,7735344425,School,
594,SQRP Rating: Level 1+,3525 S HONORE ST,41.829669,-87.671492,Nathanael Greene Elementary School,7735354560,School,
595,SQRP Rating: Level 2+,1132 S HOMAN AVE,41.867273,-87.710679,L.E.A.R.N. - Romano Butler Campus,7737220200,School,
596,SQRP Rating: Level 1,3650 W SCHOOL ST,41.941094,-87.719541,Frank W Reilly Elementary School,7735345250,School,
597,,3121 N PULASKI RD,41.938187,-87.727137,"YCCS-ASPIRA,Antonia Pantoja Alternative HS",7732520970,School,
598,SQRP Rating: Level 1+,10347 S EWING AVE,41.706801,-87.535175,Matthew Gallistel Elementary Language Academy,7735356540,School,
599,SQRP Rating: Level 2+,950 W 33RD PL,41.833853999999995,-87.650653,Phillip D Armour Elementary School,7735354530,School,
600,,1930 S ARCHER AVE,41.855999,-87.62853100000001,Perspectives - Rodney D. Joslin,3122257400,School,
601,SQRP Rating: Level 2+,5255 S STATE ST,41.798465,-87.625692,Edward Beasley Elementary Magnet Academic Center,7735351230,School,
602,,7416 N RIDGE AVE,42.016476000000004,-87.68440600000001,Acero Charter Schools - Sor Juana Inés de la Cruz,3124555442,School,
603,SQRP Rating: Level 1,8150 S BISHOP ST,41.745237,-87.659775,John W Cook Elementary School,7735353315,School,
604,,1337 W OHIO ST,41.892425,-87.660859,Noble - Rauner College Prep,3122265345,School,
605,SQRP Rating: Level 2,3715 W POLK ST,41.870742,-87.718666,John Milton Gregory Elementary School,7735346820,School,
606,SQRP Rating: Level 1,7525 S HARVARD,41.757341,-87.632737,John Harvard Elementary School of Excellence,7735353045,School,
607,SQRP Rating: Level 1+,6657 S KIMBARK AVE,41.773365999999996,-87.594392,Woodlawn Community Elementary School,7735350801,School,
608,,521 E 35TH ST,41.831118,-87.613629,Urban Prep Academy for Young Men - Bronzeville,7736243444,School,
609,,2520 S WESTERN AVE,41.845967,-87.68724,Instituto Health Sciences Career Academy,7738908020,School,
610,SQRP Rating: Level 1,3116 W BELDEN AVE,41.923322999999996,-87.70541300000001,Charles R Darwin Elementary School,7735344110,School,
611,SQRP Rating: Level 1+,3456 W 38TH ST,41.824377,-87.71165400000001,Calmeca Academy of Fine Arts and Dual Language,7735357000,School,
612,SQRP Rating: Level 1+,1616 S AVERS AVE,41.858371999999996,-87.722386,William Penn Elementary School,7735341665,School,
613,,10001 S WOODLAWN AVE,41.712922,-87.592333,YCCS-Olive Harvey Middle College HS,7732916517,School,
614,SQRP Rating: Level 1,3244 W AINSLIE ST,41.970335,-87.710362,William G Hibbard Elementary School,7735345191,School,
615,,3939 W 79TH ST,41.749376,-87.721097,William J Bogan High School,7735352180,School,
616,SQRP Rating: Level 1,832 W SHERIDAN RD,41.95281,-87.65098,Horace Greeley Elementary School,7735345800,School,
617,,3900 N LAWNDALE AVE,41.952488,-87.72136400000001,Disney II Magnet High School,7735345010,School,
618,SQRP Rating: Level 2,932 N CENTRAL AVE,41.897663,-87.765606,Milton Brunson Math & Science Specialty ES,7735346025,School,
619,,2957 N HOYNE AVE,41.935795,-87.680562,Louisa May Alcott College Preparatory HS,7735345970,School,
620,SQRP Rating: Level 1,9101 S EUCLID AVE,41.729692,-87.576643,Robert A Black Magnet Elementary School,7735356390,School,
621,SQRP Rating: Level 2+,9301 S STATE ST,41.725332,-87.623719,Frank L Gillespie Elementary School,7735355065,School,
622,,7014 S WASHTENAW AVE,41.765929,-87.69073,Excel - Southwest HS,7734240721,School,
623,SQRP Rating: Level 2,9928 S CRANDON AVE,41.714402,-87.567131,Burnham Elementary Inclusive Academy,7735356530,School,
624,,3436 W WILSON AVE,41.964828000000004,-87.71481899999999,Theodore Roosevelt High School,7735345000,School,
625,SQRP Rating: Level 2,3711 W DOUGLAS BLVD,41.862080999999996,-87.718994,Theodore Herzl Elementary School,7735341480,School,
626,SQRP Rating: Level 2,1839 N RICHMOND ST,41.915039,-87.70028,Richard Yates Elementary School,7735344550,School,
627,SQRP Rating: Level 1+,4201 W HENDERSON ST,41.941678,-87.732179,Jonathan Y Scammon Elementary School,7735343475,School,
628,SQRP Rating: Level 1,3800 N NEW ENGLAND AVE,41.949114,-87.79866899999999,Norman A Bridge Elementary School,7735343718,School,
629,,3663 S WABASH AVE,41.827784,-87.624788,Perspectives - Math and Science Academy,7733586800,School,
630,SQRP Rating: Level 2,10309 S MORGAN ST,41.706603,-87.647577,Marcus Moziah Garvey Elementary School,7735352763,School,
631,SQRP Rating: Level 1,1501 E 83RD PL,41.743179,-87.587928,CICS - Avalon/South Shore,7737210858,School,
632,SQRP Rating: Level 2+,5252 W PALMER ST,41.92095,-87.757343,Belmont-Cragin Elementary School,7735342900,School,
633,,6201 S STEWART AVE,41.781498,-87.634357,Urban Prep Academy for Young Men - Englewood,7735359724,School,
634,SQRP Rating: Level 1,4815 S KARLOV AVE,41.805541999999996,-87.72585600000001,Richard Edwards Elementary School,7735354875,School,
635,SQRP Rating: Level 2,525 N ARMOUR ST,41.891806,-87.665426,James Otis Elementary School,7735347665,School,
636,,3284 W 87TH ST,41.735239,-87.70406,Pathways in Education- Ashburn,7734346300,School,
637,SQRP Rating: Level 1,620 N SAWYER AVE,41.89255,-87.707796,Polaris Charter Academy,7735340820,School,
638,SQRP Rating: Level 1+,4127 W HIRSCH ST,41.906155,-87.729955,Alfred Nobel Elementary School,7735344365,School,
639,,3815 N KEDVALE AVE,41.950461,-87.730678,Disney II Magnet School,7735343750,School,
640,SQRP Rating: Level 1,5330 W BERTEAU AVE,41.956988,-87.76100699999999,Portage Park Elementary School,7735343576,School,
641,,11220 S WALLACE ST,41.689951,-87.63757199999999,Christian Fenger Academy High School,7735355430,School,
642,,3124 W 47TH ST,41.808226,-87.70264499999999,Pathways in Education- Brighton Park,7735791220,School,
643,SQRP Rating: Level 1,1624 W 19TH ST,41.856031,-87.667227,Peter Cooper Elementary Dual Language Academy,7735347205,School,
644,SQRP Rating: Level 1+,10041 S UNION AVE,41.711184,-87.640414,Fernwood Elementary School,7735352700,School,
645,SQRP Rating: Level 1,3740 W 31ST ST,41.837065,-87.71869699999999,Joseph E Gary Elementary School,7735341455,School,
646,,1010 N NOBLE ST,41.900191,-87.662628,Noble - Noble College Prep,7738621449,School,
647,,4034 W 56TH ST,41.791464000000005,-87.72447,John Hancock College Preparatory High School,7735352410,School,
648,SQRP Rating: Level 1,2035 N MOBILE AVE,41.917598,-87.7827,Luther Burbank Elementary School,7735343000,School,
649,SQRP Rating: Level 2+,2015 S PEORIA ST,41.854836,-87.64808599999999,John A Walsh Elementary School,7735347950,School,
650,SQRP Rating: Level 1,7424 S MORGAN ST,41.758925,-87.64921700000001,Amos Alonzo Stagg Elementary School,7735353565,School,
651,SQRP Rating: Level 1+,5025 N LARAMIE AVE,41.972394,-87.757565,Jean Baptiste Beaubien Elementary School,7735343500,School,
652,,3535 E 114TH ST,41.688137,-87.53757,George Washington High School,7735355725,School,
653,,8748 S ABERDEEN ST,41.734442,-87.650987,Noble - Hansberry College Prep,7737293400,School,
654,SQRP Rating: Level 2+,7736 S BURNHAM AVE,41.754365,-87.557142,Myra Bradwell Communications Arts & Sciences ES,7735356600,School,
655,SQRP Rating: Level 1+,8050 S CHAPPEL AVE,41.748274,-87.574816,Horace Mann Elementary School,7735356640,School,
656,SQRP Rating: Level 1+,2701 S SHIELDS AVE,41.84398,-87.635356,James Ward Elementary School,7735349050,School,
657,SQRP Rating: Level 2+,4420 N BEACON ST,41.962308,-87.663853,Mary E Courtenay Elementary Language Arts Center,7735345790,School,
658,,821 E 103RD ST,41.70666,-87.60121600000001,George H Corliss High School,7735355115,School,
659,SQRP Rating: Level 2+,5300 S HERMITAGE AVE,41.797579999999996,-87.668436,Robert Fulton Elementary School,7735359000,School,
660,SQRP Rating: Level 2+,1628 W WASHINGTON,41.883362,-87.668077,Hope Institute Learning Academy,7735347405,School,
661,,3519 S GILES AVE,41.830555,-87.61921600000001,Chicago Military Academy High School,7735349750,School,
662,SQRP Rating: Level 2+,2710 S DEARBORN ST,41.844043,-87.628553,John B Drake Elementary School,7735349129,School,
663,SQRP Rating: Level 2+,8441 S YATES BLVD,41.741413,-87.56597,Edward Coles Elementary Language Academy,7735356550,School,
664,SQRP Rating: Level 2,12302 S STATE ST,41.670618,-87.622546,Jesse Owens Elementary Community Academy,7735355475,School,
665,SQRP Rating: Level 2,749 S OAKLEY BLVD,41.871595,-87.683616,Washington Irving Elementary School,7735347295,School,
666,SQRP Rating: Level 1,3930 E 105TH,41.704859,-87.527985,Southeast Area Elementary School,7735358040,School,
667,SQRP Rating: Level 1+,1707 W MORSE AVE,42.007703,-87.673168,New Field Elementary School,7735342760,School,
668,SQRP Rating: Level 1+,1630 W BARRY AVE,41.937937,-87.669853,Augustus H Burley Elementary School,7735345475,School,
669,SQRP Rating: Level 3,6936 S HERMITAGE AVE,41.774572,-87.676147,The Montessori School of Englewood Charter,7735359255,School,
670,,2700 S CALIFORNIA AVE,41.842533,-87.695261,Consuella B York Alternative HS,7735357021,School,
671,SQRP Rating: Level 1,7414 N WOLCOTT AVE,42.017088,-87.677763,Jordan Elementary Community School,7735342220,School,
672,SQRP Rating: Level 2+,2524 S CENTRAL PARK AVE,41.84545,-87.714927,Rosario Castellanos Elementary School,7735341620,School,
673,,1231 S DAMEN AVE,41.865817,-87.67611099999999,Noble - UIC College Prep,3127684858,School,
674,SQRP Rating: Level 1+,3500 N HOYNE AVE,41.945062,-87.68104100000001,John J Audubon Elementary School,7735345470,School,
675,SQRP Rating: Level 1+,431 N TROY ST,41.889178,-87.705108,Morton School of Excellence,7735346791,School,
676,,2935 W POLK ST,41.870939,-87.699896,Manley Career Academy High School,7735346900,School,
677,,1955 E 75TH ST,41.758792,-87.576353,South Shore Intl College Prep High School,7735358351,School,
678,,6220 S STONY ISLAND AVE,41.782257,-87.58661500000001,Hyde Park Academy High School,7735350880,School,
679,,3120 S KOSTNER AVE,41.835282,-87.735283,Multicultural Academy of Scholarship,7735354242,School,
680,SQRP Rating: Level 1+,4950 N AVERS AVE,41.971634,-87.72460500000001,Alessandro Volta Elementary School,7735345080,School,
681,SQRP Rating: Level 1+,1518 W GRANVILLE AVE,41.994541,-87.668504,Stephen K Hayt Elementary School,7735342040,School,
682,SQRP Rating: Level 1,1734 N ORLEANS ST,41.9139,-87.63756500000001,LaSalle Elementary Language Academy,7735348470,School,
683,SQRP Rating: Level 1+,2009 W SCHILLER ST,41.907053000000005,-87.677761,A.N. Pritzker School,7735344415,School,
684,SQRP Rating: Level 1,11411 S EGGLESTON AVE,41.686659999999996,-87.63363199999999,Alex Haley Elementary Academy,7735355340,School,
685,SQRP Rating: Inability to Rate,2554 W 113TH ST,41.688190999999996,-87.685677,Barbara Vick Early Childhood & Family Center,7735352671,School,
686,SQRP Rating: Level 2+,8914 S BUFFALO AVE,41.733333,-87.54558,L.E.A.R.N. - South Chicago Campus,7737228577,School,
687,SQRP Rating: Level 2,7650 S WOLCOTT AVE,41.754194,-87.670927,Clara Barton Elementary School,7735353260,School,
688,,17 N STATE ST,41.883047,-87.627734,YCCS- Innovations HS of Arts Integration,3129999360,School,
689,SQRP Rating: Level 1+,6024 W WARWICK AVE,41.948571,-87.777631,Ole A Thorp Elementary Scholastic Academy,7735343640,School,
690,SQRP Rating: Level 2+,2231 N CENTRAL AVE,41.921318,-87.765781,Dr Jorge Prieto Math and Science,7735340210,School,
691,,4946 S PAULINA ST,41.803515000000004,-87.667378,Peace & Education Coalition HS,7735359023,School,
692,SQRP Rating: Level 1,2236 N ROCKWELL ST,41.922831,-87.6929,Johann W von Goethe Elementary School,7735344135,School,
693,SQRP Rating: Level 2+,3318 W OGDEN AVE,41.856859,-87.73034799999999,Legacy Charter School,7735421640,School,
694,SQRP Rating: Level 1+,2744 W PERSHING RD,41.822884,-87.693996,Acero Charter Schools - Sandra Cisneros,7733768830,School,
695,,2001 S CALIFORNIA AVE,41.854665000000004,-87.69543,YCCS-Latino Youth Alternative HS,7736482130,School,
696,SQRP Rating: Level 1+,6206 N HAMLIN AVE,41.993942,-87.72404300000001,Hannah G Solomon Elementary School,7735345226,School,
697,,2401 W CONGRESS PKWY,41.874673,-87.687842,Ombudsman Chicago- West,3122431550,School,
698,SQRP Rating: Level 1+,8716 S WALLACE ST,41.735378999999995,-87.63884300000001,William H Ryder Math & Science Specialty ES,7735353843,School,
699,SQRP Rating: Level 2+,644 W 71ST ST,41.765335,-87.641335,Dr. Martin L. King Jr Academy of Social Justice,7735353875,School,
700,SQRP Rating: Level 1+,2110 W GREENLEAF AVE,42.01015,-87.684442,George Armstrong International Studies ES,7735342150,School,
701,SQRP Rating: Level 1+,6550 S RICHMOND ST,41.773881,-87.69703,Marquette Elementary School,7735359260,School,
702,,2501 W ADDISON ST,41.946645000000004,-87.691013,Albert G Lane Technical High School,7735345400,School,
703,SQRP Rating: Level 1,3730 N LARAMIE AVE,41.948764000000004,-87.757116,William P Gray Elementary School,7735343520,School,
704,SQRP Rating: Level 2+,2819 W 21ST PL,41.852719,-87.69624300000001,Charles G Hammond Elementary School,7735354580,School,
705,SQRP Rating: Level 2,330 E 133RD ST,41.653733,-87.61431999999999,William E B Dubois Elementary School,7735355582,School,
706,SQRP Rating: Level 1,6710 N WASHTENAW AVE,42.003412,-87.697463,Daniel Boone Elementary School,7735342160,School,
707,SQRP Rating: Level 1+,4046 N LEAVITT ST,41.955553,-87.68376500000001,John C Coonley Elementary School,7735345140,School,
708,SQRP Rating: Level 1,4728 N WOLCOTT AVE,41.967847,-87.676288,James B McPherson Elementary School,7735342625,School,
709,SQRP Rating: Inability to Rate,3625 S HOYNE AVE,41.827775,-87.677542,Velma F Thomas Early Childhood Center,7735354088,School,
710,SQRP Rating: Inability to Rate,3000 S LAWNDALE AVE,41.838791,-87.71719,Josefa Ortiz De Dominguez Elementary School,7735341600,School,
711,SQRP Rating: Level 2,3711 W DOUGLAS BLVD,41.862077,-87.717642,Frazier Preparatory Academy Charter School,7735211303,School,
712,SQRP Rating: Level 1+,730 N PULASKI,41.893805,-87.726615,KIPP One Academy,7739388578,School,
713,SQRP Rating: Level 2,2745 W ROOSEVELT RD,41.866434999999996,-87.695259,Thomas Chalmers Specialty Elementary School,7735341720,School,
714,SQRP Rating: Level 2+,9510 S PROSPECT AVE,41.720817,-87.665559,John H Vanderpoel Elementary Magnet School,7735352690,School,
715,SQRP Rating: Level 1,3436 N OSCEOLA AVE,41.942552,-87.813132,William E Dever Elementary School,7735343090,School,
716,SQRP Rating: Level 2+,7511 S SOUTH SHORE DR,41.760332,-87.556789,Adam Clayton Powell Paideia Community Academy ES,7735356650,School,
717,SQRP Rating: Level 3,2131 W MONROE ST,41.879870000000004,-87.68031500000001,Robert Nathaniel Dett Elementary School,7735347160,School,
